13/03/2023 13:25:23, Potentiometer, 0
13/03/2023 13:25:28, Potentiometer, 1
13/03/2023 13:25:33, Potentiometer, 0
13/03/2023 13:25:38, Potentiometer, 0
13/03/2023 13:25:43, Potentiometer, 1
13/03/2023 13:25:48, Potentiometer, 0
13/03/2023 13:25:53, Potentiometer, 0
13/03/2023 13:25:58, Potentiometer, 0
13/03/2023 13:26:03, Potentiometer, 0
13/03/2023 13:26:08, Potentiometer, 0
13/03/2023 13:26:13, Potentiometer, 0
13/03/2023 13:26:18, Potentiometer, 0
13/03/2023 13:26:23, Potentiometer, 0
13/03/2023 13:26:28, Potentiometer, 0
13/03/2023 13:26:33, Potentiometer, 0
13/03/2023 13:26:38, Potentiometer, 1
13/03/2023 13:26:43, Potentiometer, 0
13/03/2023 13:26:48, Potentiometer, 1
13/03/2023 13:26:53, Potentiometer, 0
13/03/2023 13:26:58, Potentiometer, 0
13/03/2023 13:27:03, Potentiometer, 0
13/03/2023 13:27:08, Potentiometer, 0
13/03/2023 13:27:13, Potentiometer, 0
13/03/2023 13:27:18, Potentiometer, 0
13/03/2023 13:27:23, Potentiometer, 0
13/03/2023 13:27:28, Potentiometer, 0
13/03/2023 13:27:33, Potentiometer, 0
13/03/2023 13:27:38, Potentiometer, 0
13/03/2023 13:27:43, Potentiometer, 0
13/03/2023 13:27:48, Potentiometer, 0
13/03/2023 13:27:53, Potentiometer, 0
13/03/2023 13:27:58, Potentiometer, 0
13/03/2023 13:28:03, Potentiometer, 0
13/03/2023 13:28:08, Potentiometer, 0
13/03/2023 13:28:13, Potentiometer, 1
13/03/2023 13:28:18, Potentiometer, 0
13/03/2023 13:28:23, Potentiometer, 0
13/03/2023 13:28:28, Potentiometer, 0
13/03/2023 13:28:33, Potentiometer, 0
13/03/2023 13:28:38, Potentiometer, 0
13/03/2023 13:28:43, Potentiometer, 0
13/03/2023 13:28:48, Potentiometer, 0
13/03/2023 13:28:53, Potentiometer, 0
13/03/2023 13:28:58, Potentiometer, 0
13/03/2023 13:29:03, Potentiometer, 1
13/03/2023 13:29:08, Potentiometer, 0
13/03/2023 13:29:13, Potentiometer, 0
13/03/2023 13:29:18, Potentiometer, 0
13/03/2023 13:29:23, Potentiometer, 1
13/03/2023 13:29:28, Potentiometer, 0
13/03/2023 13:29:33, Potentiometer, 0
13/03/2023 13:29:38, Potentiometer, 0
13/03/2023 13:29:43, Potentiometer, 0
13/03/2023 13:29:48, Potentiometer, 1
13/03/2023 13:29:53, Potentiometer, 0
13/03/2023 13:29:58, Potentiometer, 1
13/03/2023 13:30:03, Potentiometer, 0
13/03/2023 13:30:08, Potentiometer, 0
13/03/2023 13:30:13, Potentiometer, 0
13/03/2023 13:30:18, Potentiometer, 0
13/03/2023 13:30:23, Potentiometer, 0
13/03/2023 13:30:28, Potentiometer, 0
13/03/2023 13:30:33, Potentiometer, 0
13/03/2023 13:30:38, Potentiometer, 0
13/03/2023 13:30:43, Potentiometer, 0
13/03/2023 13:30:48, Potentiometer, 0
13/03/2023 13:30:53, Potentiometer, 0
13/03/2023 13:30:58, Potentiometer, 0
13/03/2023 13:31:03, Potentiometer, 0
13/03/2023 13:31:08, Potentiometer, 0
13/03/2023 13:31:13, Potentiometer, 0
13/03/2023 13:31:18, Potentiometer, 0
13/03/2023 13:31:23, Potentiometer, 0
13/03/2023 13:31:28, Potentiometer, 0
13/03/2023 13:31:33, Potentiometer, 0
13/03/2023 13:31:38, Potentiometer, 0
13/03/2023 13:31:43, Potentiometer, 0
13/03/2023 13:31:48, Potentiometer, 0
13/03/2023 13:31:53, Potentiometer, 0
13/03/2023 13:31:58, Potentiometer, 0
13/03/2023 13:32:03, Potentiometer, 0
13/03/2023 13:32:08, Potentiometer, 0
13/03/2023 13:32:13, Potentiometer, 0
13/03/2023 13:32:18, Potentiometer, 0
13/03/2023 13:32:23, Potentiometer, 0
13/03/2023 13:32:28, Potentiometer, 0
13/03/2023 13:32:33, Potentiometer, 0
13/03/2023 13:32:38, Potentiometer, 0
13/03/2023 13:32:43, Potentiometer, 0
13/03/2023 13:32:48, Potentiometer, 1
13/03/2023 13:32:53, Potentiometer, 0
13/03/2023 13:32:58, Potentiometer, 0
13/03/2023 13:33:03, Potentiometer, 0
13/03/2023 13:33:08, Potentiometer, 0
13/03/2023 13:33:13, Potentiometer, 0
13/03/2023 13:33:18, Potentiometer, 1
13/03/2023 13:33:23, Potentiometer, 0
13/03/2023 13:33:28, Potentiometer, 1
13/03/2023 13:33:33, Potentiometer, 0
13/03/2023 13:33:38, Potentiometer, 0
13/03/2023 13:33:43, Potentiometer, 0
13/03/2023 13:33:48, Potentiometer, 0
13/03/2023 13:33:53, Potentiometer, 0
13/03/2023 13:33:58, Potentiometer, 0
13/03/2023 13:34:03, Potentiometer, 0
13/03/2023 13:34:08, Potentiometer, 0
13/03/2023 13:34:13, Potentiometer, 0
13/03/2023 13:34:18, Potentiometer, 0
13/03/2023 13:34:23, Potentiometer, 0
13/03/2023 13:34:28, Potentiometer, 0
13/03/2023 13:34:33, Potentiometer, 0
13/03/2023 13:34:38, Potentiometer, 0
13/03/2023 13:34:43, Potentiometer, 0
13/03/2023 13:34:48, Potentiometer, 0
13/03/2023 13:34:53, Potentiometer, 0
13/03/2023 13:34:58, Potentiometer, 0
13/03/2023 13:35:03, Potentiometer, 0
13/03/2023 13:35:08, Potentiometer, 0
13/03/2023 13:35:13, Potentiometer, 0
13/03/2023 13:35:18, Potentiometer, 0
13/03/2023 13:35:23, Potentiometer, 0
13/03/2023 13:35:28, Potentiometer, 0
13/03/2023 13:35:33, Potentiometer, 0
13/03/2023 13:35:38, Potentiometer, 0
13/03/2023 13:35:43, Potentiometer, 0
13/03/2023 13:35:48, Potentiometer, 0
13/03/2023 13:35:53, Potentiometer, 0
13/03/2023 13:35:58, Potentiometer, 0
13/03/2023 13:36:03, Potentiometer, 0
13/03/2023 13:36:08, Potentiometer, 1
13/03/2023 13:36:13, Potentiometer, 0
13/03/2023 13:36:18, Potentiometer, 0
13/03/2023 13:36:23, Potentiometer, 0
13/03/2023 13:36:28, Potentiometer, 0
13/03/2023 13:36:33, Potentiometer, 0
13/03/2023 13:36:38, Potentiometer, 0
13/03/2023 13:36:43, Potentiometer, 0
13/03/2023 13:36:48, Potentiometer, 1
13/03/2023 13:36:53, Potentiometer, 0
13/03/2023 13:36:58, Potentiometer, 0
13/03/2023 13:37:03, Potentiometer, 0
13/03/2023 13:37:08, Potentiometer, 0
13/03/2023 13:37:13, Potentiometer, 1
13/03/2023 13:37:18, Potentiometer, 1
13/03/2023 13:37:23, Potentiometer, 0
13/03/2023 13:37:28, Potentiometer, 0
13/03/2023 13:37:33, Potentiometer, 0
13/03/2023 13:37:38, Potentiometer, 0
13/03/2023 13:37:43, Potentiometer, 0
13/03/2023 13:37:48, Potentiometer, 0
13/03/2023 13:37:53, Potentiometer, 0
13/03/2023 13:37:58, Potentiometer, 0
13/03/2023 13:38:03, Potentiometer, 0
13/03/2023 13:38:08, Potentiometer, 0
13/03/2023 13:38:13, Potentiometer, 0
13/03/2023 13:38:18, Potentiometer, 0
13/03/2023 13:38:23, Potentiometer, 0
13/03/2023 13:38:28, Potentiometer, 0
13/03/2023 13:38:33, Potentiometer, 0
13/03/2023 13:38:37, Potentiometer, 0
13/03/2023 13:38:43, Potentiometer, 0
13/03/2023 13:38:47, Potentiometer, 0
13/03/2023 13:38:53, Potentiometer, 0
13/03/2023 13:38:57, Potentiometer, 0
13/03/2023 13:39:03, Potentiometer, 0
13/03/2023 13:39:07, Potentiometer, 0
13/03/2023 13:39:12, Potentiometer, 0
13/03/2023 13:39:17, Potentiometer, 0
13/03/2023 13:39:22, Potentiometer, 0
13/03/2023 13:39:27, Potentiometer, 0
13/03/2023 13:39:32, Potentiometer, 0
13/03/2023 13:39:37, Potentiometer, 0
13/03/2023 13:39:42, Potentiometer, 0
